event_id,machine_id,timestamp,temperature,pressure,vibration,cycle_time,parts_per_hour,machine_status,sensor_quality,plc_payload,quality,actual_failure
146428,M_018,2026-01-02 20:23:00,74.26,113.94,4.609,22.905,226.83,Running,79,0x00,BAD,False
58377,M_022,2026-01-01 17:42:00,79.87,116.97,4.337,23.484,227.36,Running,75,0x00,BAD,False
124368,M_013,2026-01-02 13:42:00,79.95,115.3,4.431,23.068,222.94,Running,78,0x00,GOOD,False
123495,M_020,2026-01-02 13:26:00,87.03,111.58,5.235,22.112,214.59,Warning,74,0x00,GOOD,False
142569,M_009,2026-01-02 19:13:00,47.5,58.38,2.444,16.582,295.37,Running,91,0x00,GOOD,False
77728,M_013,2026-01-01 23:34:00,77.24,113.52,4.717,23.372,209.28,Running,83,0x00,GOOD,False
20709,M_029,2026-01-01 06:17:00,,80.64,2.054,31.671,209.87,Running,92,0x00,GOOD,False
43281,M_051,2026-01-01 13:07:00,94.21,110.99,5.447,20.447,223.37,Running,71,0x00,GOOD,False
149973,M_043,2026-01-02 21:27:00,72.97,79.64,6.207,25.629,192.7,Warning,73,0x00,GOOD,False
89542,M_002,2026-01-02 03:09:00,67.1,78.64,3.132,24.412,196.13,Running,93,0x00,GOOD,False
82122,M_007,2026-01-02 00:54:00,77.54,85.2,5.075,25.133,190.57,Running,82,0x00,GOOD,False
131411,M_016,2026-01-02 15:50:00,72.53,79.21,4.73,32.928,159.53,Running,80,0x00,GOOD,False
172290,M_030,2026-01-03 04:13:00,64.67,87.81,3.661,23.56,172.3,Running,90,0x00,GOOD,False
165684,M_024,2026-01-03 02:13:00,73.42,116.36,4.79,20.482,170.32,Running,81,0x00,GOOD,False
120774,M_049,2026-01-02 12:36:00,58.15,59.0,2.608,37.183,132.21,Running,86,0x00,GOOD,False
126452,M_007,2026-01-02 14:20:00,69.82,87.72,3.621,23.905,235.41,Running,88,0x00,GOOD,False
172076,M_036,2026-01-03 04:09:00,53.2,67.99,0.997,35.312,112.74,Running,99,0x00,GOOD,False
116643,M_043,2026-01-02 11:21:00,75.63,81.41,5.583,24.702,221.63,Running,83,0x00,GOOD,False
63782,M_037,2026-01-01 19:20:00,63.47,64.28,2.805,38.997,125.9,Running,79,0x00,GOOD,False
86670,M_045,2026-01-02 02:16:00,58.72,82.58,2.644,24.544,144.22,Running,80,0x00,GOOD,False
75067,M_047,2026-01-01 22:45:00,66.2,87.27,2.418,25.524,197.23,Running,93,0x00,GOOD,False
24171,M_026,2026-01-01 07:20:00,71.4,76.91,2.909,32.772,172.26,Running,85,0x00,GOOD,False
119980,M_025,2026-01-02 12:22:00,46.17,54.17,2.176,18.496,205.61,Failed,68,0x01,BAD,True
117313,M_053,2026-01-02 11:33:00,50.09,52.71,2.174,17.473,291.68,Running,81,0x00,GOOD,False
71290,M_010,2026-01-01 21:37:00,61.07,56.61,1.981,17.167,280.59,Running,85,0x00,GOOD,False
13896,M_036,2026-01-01 04:13:00,69.5,61.82,3.293,38.072,124.86,Running,75,0x00,GOOD,False
150203,M_053,2026-01-02 21:31:00,48.02,56.14,2.143,17.648,285.85,Running,81,0x00,GOOD,False
158859,M_019,2026-01-03 00:09:00,67.47,119.91,2.523,18.332,206.49,Running,94,0x00,GOOD,False
167078,M_043,2026-01-03 02:38:00,67.23,83.47,6.076,24.363,166.14,Running,81,0x00,GOOD,False
62791,M_036,2026-01-01 19:02:00,78.09,62.04,3.475,38.563,119.54,Running,74,0x02,GOOD,False
77485,M_045,2026-01-01 23:29:00,68.71,78.85,3.139,24.586,185.15,Running,84,0x00,GOOD,False
146803,M_008,2026-01-02 20:30:00,66.82,79.2,2.694,23.662,225.92,Running,88,0x00,GOOD,False
90756,M_006,2026-01-02 03:31:00,46.05,59.81,1.726,15.702,279.51,Running,97,0x00,GOOD,False
114517,M_007,2026-01-02 10:43:00,79.3,86.61,5.041,24.068,197.07,Running,81,0x00,GOOD,False
120440,M_045,2026-01-02 12:30:00,58.11,83.19,2.289,23.424,151.14,Running,95,0x00,GOOD,False
101761,M_011,2026-01-02 06:51:00,49.09,56.88,,17.32,295.07,Running,88,0x00,GOOD,False
17083,M_033,2026-01-01 05:11:00,71.99,84.26,4.336,28.057,175.47,Running,83,0x00,BAD,False
19575,M_050,2026-01-01 05:56:00,62.85,71.35,3.007,32.909,154.06,Running,83,0x00,GOOD,False
123307,M_052,2026-01-02 13:22:00,91.32,111.19,3.19,20.068,247.61,Running,81,0x02,GOOD,False
73388,M_018,2026-01-01 22:15:00,76.47,111.48,5.05,24.565,205.62,Failed,59,0x00,BAD,True
161965,M_045,2026-01-03 01:02:54,64.54,79.47,4.027,25.364,165.81,Running,83,0x00,GOOD,False
14689,M_004,2026-01-01 04:28:00,60.88,65.94,2.617,37.584,117.69,Running,88,0x00,GOOD,False
35051,M_016,2026-01-01 10:38:00,70.39,70.92,4.738,32.732,167.98,Running,73,0x00,GOOD,False
84715,M_015,2026-01-02 01:41:00,53.23,48.92,2.933,17.751,261.6,Running,86,0x00,GOOD,False
34943,M_018,2026-01-01 10:36:00,75.68,115.94,4.675,22.775,246.26,Running,88,0x00,GOOD,False
76980,M_035,2026-01-01 23:20:00,63.35,73.1,3.411,31.667,157.95,Running,90,0x00,GOOD,False
178332,M_022,2026-01-03 06:03:00,78.49,115.94,3.197,24.411,192.35,Running,84,0x00,GOOD,False
25420,M_010,2026-01-01 07:43:00,66.77,52.03,2.56,19.444,269.33,Running,74,0x00,GOOD,False
105660,M_005,2026-01-02 08:02:00,66.44,73.86,4.16,32.636,175.64,Running,86,0x00,GOOD,False
39723,M_013,2026-01-01 12:03:00,71.48,119.17,5.422,24.147,173.43,Running,73,0x00,GOOD,False
149967,M_037,2026-01-02 21:27:00,64.36,63.91,3.656,40.823,132.09,Running,82,0x00,BAD,False
179870,M_020,2026-01-03 06:31:00,74.65,114.89,4.877,20.738,212.45,Running,90,0x00,GOOD,False
161810,M_055,2026-01-03 01:02:00,44.2,58.52,1.484,15.533,238.29,Running,90,0x00,GOOD,False
169939,M_044,2026-01-03 03:30:00,48.97,57.32,2.201,20.174,231.7,Running,82,0x00,GOOD,False
136420,M_020,2026-01-02 17:21:00,82.16,110.08,3.56,21.735,239.81,Running,74,0x00,GOOD,False
135,M_025,2026-01-01 00:03:00,45.19,61.6,0.289,15.617,288.21,Running,97,0x00,GOOD,False
22606,M_001,2026-01-01 06:52:00,81.27,115.78,3.972,20.242,283.32,Running,85,0x00,GOOD,False
88288,M_013,2026-01-02 02:46:00,77.53,117.19,4.451,23.56,214.11,Failed,59,0x01,BAD,True
142170,M_050,2026-01-02 19:05:00,59.29,76.79,2.832,33.075,181.88,Running,85,0x00,GOOD,False
84704,M_004,2026-01-02 01:41:00,60.68,63.04,2.43,37.742,130.26,Running,83,0x00,GOOD,False
116530,M_040,2026-01-02 11:19:00,77.2,81.0,5.042,,194.93,Warning,69,0x00,GOOD,False
127453,M_018,2026-01-02 14:38:00,75.06,115.08,4.685,22.002,224.32,Running,81,0x00,GOOD,False
115224,M_054,2026-01-02 10:55:00,71.36,66.22,2.641,37.571,126.65,Running,76,0x00,GOOD,False
83132,M_027,2026-01-02 01:12:00,74.61,122.32,3.496,21.279,230.35,Running,86,0x00,GOOD,False
5023,M_018,2026-01-01 01:32:00,80.9,112.22,4.956,24.942,208.53,Running,82,0x00,GOOD,False
165404,M_019,2026-01-03 02:06:02,67.63,117.64,3.244,18.899,168.75,Running,88,0x00,GOOD,False
165570,M_020,2026-01-03 02:11:00,70.62,116.57,3.68,19.849,172.06,Running,93,0x00,GOOD,False
63831,M_031,2026-01-01 19:21:00,68.03,68.48,4.324,,129.74,Failed,63,0x01,BAD,True
55690,M_030,2026-01-01 16:53:00,,82.0,6.105,25.765,,Running,71,0x00,GOOD,False
147593,M_028,2026-01-02 20:44:00,75.21,115.83,3.803,18.515,277.2,Running,94,0x00,GOOD,False
15011,M_051,2026-01-01 04:33:00,87.71,114.89,3.893,21.122,223.96,Running,80,0x00,GOOD,False
89022,M_032,2026-01-02 02:59:00,70.39,74.16,3.2,33.086,157.98,Running,76,0x00,GOOD,False
151217,M_022,2026-01-02 21:50:00,80.78,,4.333,23.506,227.16,Running,81,0x00,GOOD,False
107904,M_049,2026-01-02 08:42:00,60.04,60.68,2.778,39.307,135.86,Running,81,0x00,GOOD,False
92393,M_048,2026-01-02 04:00:00,72.42,117.77,2.861,19.144,244.67,Running,92,0x00,GOOD,False
96975,M_010,2026-01-02 05:24:00,,57.09,0.993,16.202,278.5,Running,88,0x00,GOOD,False
60172,M_002,2026-01-01 18:15:00,71.92,78.41,3.366,26.477,202.71,Running,75,0x00,GOOD,False
44355,M_025,2026-01-01 13:27:00,53.13,51.52,3.277,18.183,278.27,Running,85,0x00,GOOD,False
170029,M_024,2026-01-03 03:32:00,79.9,114.44,4.404,20.507,191.6,Running,84,0x00,GOOD,False
23189,M_034,2026-01-01 07:02:00,74.89,87.34,5.455,26.683,209.95,Running,77,0x00,GOOD,False
136464,M_009,2026-01-02 17:22:00,45.1,59.8,1.473,15.852,298.84,Running,89,0x00,GOOD,False
97962,M_007,2026-01-02 05:42:00,69.63,86.5,3.408,,193.17,Running,90,0x00,GOOD,False
134722,M_027,2026-01-02 16:50:00,77.56,118.39,3.704,22.91,241.71,Running,85,0x00,GOOD,False
115004,M_054,2026-01-02 10:51:00,68.23,62.55,3.329,37.788,131.86,Running,79,0x00,BAD,False
57412,M_047,2026-01-01 17:24:00,71.38,87.32,4.39,27.526,189.04,Running,82,0x00,GOOD,False
21923,M_033,2026-01-01 06:39:00,73.32,84.28,3.474,25.602,203.26,Running,83,0x00,GOOD,False
63705,M_015,2026-01-01 19:19:00,52.28,48.36,2.282,17.783,286.23,Running,83,0x00,GOOD,False
112710,M_015,2026-01-02 10:10:00,,,2.139,17.134,282.96,Running,91,0x00,GOOD,False
51450,M_025,2026-01-01 15:36:00,52.06,55.03,2.142,17.494,287.61,Running,87,0x00,GOOD,False
50158,M_053,2026-01-01 15:12:00,49.16,51.59,2.913,17.69,285.46,Running,81,0x00,GOOD,False
141477,M_017,2026-01-02 18:53:00,,118.81,4.865,20.831,233.28,Running,73,0x00,GOOD,False
115118,M_003,2026-01-02 10:54:00,61.33,61.32,4.374,36.487,142.36,Running,81,0x00,GOOD,False
173155,M_015,2026-01-03 04:29:00,46.82,53.16,2.022,16.707,235.79,Running,94,0x00,GOOD,False
93632,M_022,2026-01-02 04:23:00,75.14,117.33,3.308,22.683,222.26,Running,83,0x00,GOOD,False
175797,M_017,2026-01-03 05:17:00,88.03,118.01,4.45,20.037,198.21,Running,75,0x00,BAD,False
97180,M_050,2026-01-02 05:27:00,57.86,77.44,1.882,31.681,163.29,Running,92,0x00,GOOD,False
10264,M_034,2026-01-01 03:07:00,70.63,79.73,5.243,24.815,177.58,Running,76,0x02,GOOD,False
164600,M_040,2026-01-03 01:53:00,63.57,83.49,2.98,23.082,,Running,93,0x00,GOOD,False
151810,M_010,2026-01-02 22:01:00,59.91,53.75,2.539,18.41,243.95,Running,78,0x00,GOOD,False
93391,M_001,2026-01-02 04:19:00,77.09,113.33,3.192,21.712,215.48,Running,81,0x00,GOOD,False
178022,M_042,2026-01-03 05:57:00,54.83,64.01,2.856,36.342,117.98,Running,88,0x00,GOOD,False
92120,M_050,2026-01-02 03:55:00,53.94,81.61,1.978,30.782,182.55,Running,91,0x00,GOOD,False
52713,M_023,2026-01-01 15:59:00,52.66,51.26,3.309,17.233,288.5,Running,84,0x00,GOOD,False
2189,M_044,2026-01-01 00:40:00,47.55,58.84,1.435,18.423,262.78,Running,86,0x00,BAD,False
155149,M_049,2026-01-02 23:01:00,61.53,58.55,3.278,38.433,114.87,Running,84,0x00,GOOD,False
110200,M_035,2026-01-02 09:24:00,65.66,72.69,4.6,32.81,160.33,Running,76,0x00,GOOD,False
135440,M_030,2026-01-02 17:03:00,73.26,87.58,4.852,25.067,210.65,Running,84,0x00,GOOD,False
112319,M_009,2026-01-02 10:03:00,53.82,59.34,3.107,17.448,269.68,Running,88,0x00,GOOD,False
51275,M_015,2026-01-01 15:33:00,52.94,52.22,2.858,17.691,297.65,Running,92,0x00,GOOD,False
132576,M_026,2026-01-02 16:11:00,67.3,75.42,2.89,32.191,171.1,Running,89,0x00,GOOD,False
166132,M_032,2026-01-03 02:21:00,67.21,76.87,2.051,31.677,140.28,Running,87,0x00,GOOD,False
72189,M_029,2026-01-01 21:53:00,66.82,71.0,3.259,32.355,167.73,Running,81,0x00,GOOD,False
141807,M_017,2026-01-02 18:59:00,94.26,116.25,5.365,20.78,238.56,Running,78,0x00,GOOD,False
88045,M_045,2026-01-02 02:41:00,67.71,80.45,4.414,26.406,184.03,Running,76,0x00,GOOD,False
92899,M_004,2026-01-02 04:10:00,61.52,63.53,2.454,37.437,114.44,Running,83,0x00,GOOD,False
155051,M_006,2026-01-02 23:00:00,57.63,56.97,4.578,17.805,252.71,Running,81,0x00,GOOD,False
82503,M_003,2026-01-02 01:01:00,56.34,67.39,3.368,36.564,122.29,Running,81,0x00,GOOD,False
129966,M_001,2026-01-02 15:24:00,78.19,113.69,5.022,22.36,220.57,Running,78,0x04,BAD,False
36237,M_047,2026-01-01 10:59:00,80.04,88.21,3.558,28.233,190.35,Running,79,0x00,BAD,False
26163,M_038,2026-01-01 07:56:00,66.02,74.02,3.294,31.428,180.4,Running,90,0x00,GOOD,False
38838,M_008,2026-01-01 11:47:00,77.03,75.25,4.218,26.151,215.14,Running,74,0x00,GOOD,False
83000,M_005,2026-01-02 01:10:00,61.34,72.32,3.093,30.926,173.99,Running,88,0x00,GOOD,False
12591,M_051,2026-01-01 03:49:00,89.74,111.51,3.93,,220.69,Failed,60,0x01,BAD,True
102804,M_009,2026-01-02 07:10:00,52.72,54.97,2.636,17.852,284.78,Running,79,0x00,GOOD,False
112101,M_011,2026-01-02 09:59:00,45.73,59.44,1.764,18.819,213.62,Running,87,0x00,GOOD,False
128004,M_019,2026-01-02 14:48:00,79.89,116.34,4.245,19.891,244.4,Running,86,0x00,BAD,False
153990,M_045,2026-01-02 22:40:00,67.83,76.68,3.757,25.467,187.54,Running,72,0x00,GOOD,False
106958,M_038,2026-01-02 08:25:00,59.91,73.19,2.454,32.776,172.72,Running,84,0x00,GOOD,False
74723,M_033,2026-01-01 22:39:00,64.49,87.22,3.312,25.931,201.02,Running,84,0x00,GOOD,False
29940,M_020,2026-01-01 09:05:00,86.21,107.25,5.164,23.103,224.86,Warning,77,0x00,GOOD,False
153014,M_004,2026-01-02 22:23:00,63.68,63.47,3.22,37.469,118.07,Running,82,0x00,GOOD,False
76260,M_030,2026-01-01 23:07:00,74.1,85.76,6.112,24.89,187.81,Running,79,0x00,GOOD,False
41597,M_017,2026-01-01 12:37:00,86.69,114.95,5.2,20.084,256.93,Running,85,0x00,GOOD,False
66556,M_006,2026-01-01 20:11:00,52.75,60.51,4.093,17.877,268.73,Running,75,0x00,GOOD,False
7655,M_010,2026-01-01 02:20:00,52.81,62.0,1.569,16.614,211.83,Running,90,0x00,GOOD,False
81312,M_022,2026-01-02 00:39:00,78.42,116.37,3.977,22.027,222.55,Running,83,0x00,GOOD,False
22575,M_025,2026-01-01 06:51:00,53.91,50.85,2.807,19.331,265.5,Running,84,0x00,GOOD,False
6897,M_022,2026-01-01 02:06:00,74.26,113.59,3.599,,175.44,Running,80,0x00,GOOD,False
82307,M_027,2026-01-02 00:57:00,72.24,120.17,3.319,20.123,225.15,Running,91,0x00,GOOD,False
9979,M_024,2026-01-01 03:02:00,77.68,114.36,3.439,19.971,243.83,Running,81,0x00,GOOD,False
7682,M_037,2026-01-01 02:20:00,60.63,66.99,,39.07,102.3,Running,89,0x00,GOOD,False
109812,M_032,2026-01-02 09:17:00,73.21,79.39,2.629,,181.15,Running,89,0x00,GOOD,False
66634,M_029,2026-01-01 20:16:21,69.6,72.32,3.539,34.715,153.22,Warning,75,0x00,GOOD,False
153998,M_053,2026-01-02 22:40:00,48.55,53.27,2.379,17.901,252.38,Running,77,0x00,GOOD,False
132361,M_031,2026-01-02 16:07:00,63.8,65.8,3.935,37.225,128.95,Running,75,0x00,GOOD,False
178838,M_033,2026-01-03 06:12:00,63.73,83.97,3.908,27.934,167.04,Running,82,0x00,GOOD,False
66131,M_021,2026-01-01 20:03:00,77.5,114.57,4.039,21.248,250.48,Running,83,0x00,GOOD,False
58030,M_005,2026-01-01 17:36:00,69.21,69.26,3.867,32.828,175.16,Running,77,0x00,GOOD,False
140128,M_043,2026-01-02 18:28:00,69.55,79.64,5.37,24.831,210.84,Running,83,0x00,GOOD,False
104079,M_019,2026-01-02 07:33:00,85.47,118.55,5.367,21.399,226.6,Running,80,0x00,GOOD,False
19102,M_017,2026-01-01 05:48:00,86.62,115.72,4.293,19.808,236.96,Running,82,0x00,GOOD,False
156377,M_012,2026-01-02 23:24:00,50.93,60.51,1.783,15.682,,Running,90,0x00,GOOD,False
22268,M_048,2026-01-01 06:45:00,75.79,119.59,3.393,20.228,274.56,Running,90,0x00,GOOD,False
144082,M_037,2026-01-02 19:40:00,60.62,67.66,2.849,41.004,116.96,Running,79,0x00,GOOD,False
109303,M_018,2026-01-02 09:08:00,82.39,112.14,5.895,24.046,223.18,Running,72,0x00,GOOD,False
110501,M_006,2026-01-02 09:30:00,52.95,58.91,3.317,16.438,280.35,Running,83,0x00,GOOD,False
165221,M_001,2026-01-03 02:05:00,71.19,117.06,2.892,20.059,167.19,Running,94,0x00,GOOD,False
61552,M_007,2026-01-01 18:40:00,73.85,82.33,3.488,24.167,218.15,Running,83,0x00,GOOD,False
143881,M_001,2026-01-02 19:37:00,81.4,110.52,4.53,21.249,227.84,Running,78,0x00,BAD,False
137593,M_038,2026-01-02 17:42:00,61.44,75.18,2.586,31.208,162.87,Running,94,0x00,GOOD,False
91949,M_044,2026-01-02 03:52:00,50.08,56.98,2.691,19.32,256.08,Running,78,0x00,GOOD,False
155656,M_006,2026-01-02 23:11:00,52.07,61.51,3.192,17.619,261.64,Running,82,0x00,GOOD,False
111949,M_024,2026-01-02 09:56:00,76.46,114.22,4.477,20.211,175.77,Running,83,0x00,BAD,False
74551,M_026,2026-01-01 22:36:00,68.42,70.16,2.956,32.16,150.34,Running,83,0x00,GOOD,False
169023,M_008,2026-01-03 03:14:00,63.47,82.41,3.093,23.93,166.24,Running,91,0x00,BAD,False
115959,M_019,2026-01-02 11:09:00,80.13,115.25,4.343,,234.23,Running,77,0x00,GOOD,False
37209,M_029,2026-01-01 11:17:00,66.29,73.64,3.855,32.603,176.72,Running,87,0x00,GOOD,False
77334,M_004,2026-01-01 23:27:00,57.66,,2.875,38.127,121.35,Running,86,0x00,GOOD,False
156969,M_054,2026-01-02 23:34:00,68.26,63.69,2.792,37.859,126.44,Running,76,0x00,GOOD,False
77178,M_013,2026-01-01 23:24:00,77.1,113.72,5.014,24.415,211.81,Running,77,0x00,GOOD,False
120551,M_046,2026-01-02 12:32:00,46.64,57.14,1.783,15.826,310.09,Running,99,0x00,GOOD,False
157806,M_011,2026-01-02 23:50:00,50.31,56.56,2.228,19.97,240.66,Running,80,0x00,GOOD,False
175639,M_024,2026-01-03 05:14:00,75.11,117.69,3.73,18.684,198.32,Running,87,0x00,GOOD,False
74610,M_030,2026-01-01 22:37:00,76.95,88.46,5.668,26.193,173.44,Running,77,0x00,GOOD,False
11688,M_028,2026-01-01 03:33:00,81.74,113.58,5.792,21.497,,Running,74,0x00,GOOD,False
74362,M_002,2026-01-01 22:33:00,68.46,78.29,3.276,25.674,192.34,Running,79,0x00,GOOD,False
158376,M_031,2026-01-03 00:00:00,62.11,69.42,2.835,36.122,117.18,Running,82,0x00,GOOD,False
12764,M_004,2026-01-01 03:53:00,56.2,68.86,1.01,36.487,139.77,Running,90,0x00,GOOD,False
154697,M_037,2026-01-02 22:53:00,65.64,64.42,3.84,41.803,120.45,Running,78,0x00,GOOD,False
127897,M_022,2026-01-02 14:46:00,80.41,112.72,4.381,23.524,227.98,Running,78,0x00,GOOD,False
165373,M_043,2026-01-03 02:07:00,63.56,82.09,5.642,24.724,149.8,Failed,55,0x00,BAD,True
107476,M_006,2026-01-02 08:35:00,57.3,57.87,4.683,18.656,259.32,Running,77,0x00,GOOD,False
153929,M_039,2026-01-02 22:39:00,44.43,61.45,0.608,15.654,298.82,Running,95,0x00,GOOD,False
3696,M_011,2026-01-01 01:08:00,51.25,56.51,2.046,19.806,247.68,Running,79,0x00,GOOD,False
45419,M_044,2026-01-01 13:46:00,44.35,61.29,1.011,15.241,308.82,Running,96,0x00,GOOD,False
21111,M_046,2026-01-01 06:24:00,51.28,57.63,2.588,16.786,289.74,Running,90,0x00,GOOD,False
50102,M_052,2026-01-01 15:11:00,82.28,117.26,3.491,19.172,297.75,Running,92,0x00,GOOD,False
124881,M_031,2026-01-02 13:51:00,66.89,68.44,4.128,37.66,134.26,Running,75,0x00,GOOD,False
50197,M_037,2026-01-01 15:13:00,64.7,68.62,3.631,39.621,118.3,Running,81,0x00,GOOD,False
164733,M_008,2026-01-03 01:56:00,68.69,75.4,2.95,25.39,169.2,Running,77,0x00,GOOD,False
2956,M_041,2026-01-01 00:54:00,58.64,69.03,2.221,38.109,112.63,Running,87,0x00,GOOD,False
176864,M_039,2026-01-03 05:36:00,49.98,55.39,2.523,17.203,244.72,Running,88,0x00,BAD,False
98411,M_016,2026-01-02 05:50:00,66.09,75.33,3.336,32.716,167.41,Running,87,0x00,GOOD,False
129709,M_019,2026-01-02 15:19:00,74.2,116.4,3.259,18.974,253.96,Running,85,0x00,GOOD,False
164781,M_001,2026-01-03 01:57:00,69.77,119.6,2.759,19.139,200.47,Running,97,0x00,GOOD,False
99236,M_016,2026-01-02 06:05:00,69.19,73.16,5.029,33.504,153.8,Running,76,0x00,GOOD,False
150040,M_055,2026-01-02 21:28:00,47.0,56.63,2.234,17.093,289.84,Running,86,0x00,GOOD,False
15342,M_052,2026-01-01 04:39:00,92.47,111.61,4.153,20.174,217.59,Failed,61,0x01,GOOD,True
100136,M_036,2026-01-02 06:21:00,76.79,62.84,3.087,39.018,118.5,Running,79,0x00,GOOD,False
52573,M_048,2026-01-01 15:56:00,83.65,115.09,3.762,22.178,237.58,Running,79,0x00,GOOD,False
172526,M_046,2026-01-03 04:17:00,49.46,53.92,2.184,16.781,232.69,Running,82,0x00,GOOD,False
15844,M_004,2026-01-01 04:49:00,60.41,63.17,3.253,39.621,111.06,Running,73,0x00,GOOD,False
6227,M_012,2026-01-01 01:54:00,50.82,,2.366,16.278,292.27,Running,86,0x00,GOOD,False
60374,M_039,2026-01-01 18:18:00,51.2,57.08,1.795,16.696,305.6,Running,93,0x00,GOOD,False
19383,M_023,2026-01-01 05:53:00,47.83,54.98,3.086,17.228,279.45,Running,83,0x00,GOOD,False
40147,M_052,2026-01-01 12:10:00,88.46,111.93,4.713,20.627,181.31,Warning,74,0x00,GOOD,False
177579,M_039,2026-01-03 05:49:00,,57.23,2.085,17.349,235.82,Running,86,0x00,GOOD,False
136634,M_014,2026-01-02 17:25:00,63.32,71.17,3.848,37.546,124.3,Running,81,0x00,GOOD,False
136721,M_046,2026-01-02 17:26:00,53.09,58.13,1.799,16.909,279.51,Running,85,0x00,GOOD,False
160562,M_017,2026-01-03 00:40:00,85.28,117.23,4.333,20.826,186.66,Running,79,0x00,GOOD,False
31834,M_044,2026-01-01 09:39:00,49.4,57.81,1.974,19.286,284.34,Running,82,0x00,GOOD,False
8358,M_053,2026-01-01 02:32:00,48.57,54.32,3.038,17.794,267.39,Running,83,0x00,GOOD,False
33483,M_043,2026-01-01 10:09:00,71.31,83.55,4.659,25.568,228.68,Running,78,0x00,GOOD,False
99017,M_017,2026-01-02 06:01:00,90.85,115.07,4.639,20.764,251.48,Running,85,0x00,GOOD,False
72802,M_037,2026-01-01 22:04:00,69.69,62.24,3.328,41.643,107.96,Running,78,0x00,GOOD,False
176087,M_032,2026-01-03 05:22:00,57.27,83.16,1.772,31.361,146.75,Running,92,0x00,GOOD,False
149663,M_008,2026-01-02 21:22:00,65.53,86.75,2.648,24.416,223.26,Running,86,0x00,GOOD,False
80333,M_033,2026-01-02 00:21:00,67.32,85.4,3.392,25.656,185.05,Running,88,0x00,GOOD,False
72268,M_053,2026-01-01 21:54:00,46.96,57.24,1.773,16.355,312.22,Running,88,0x00,GOOD,False
136385,M_040,2026-01-02 17:20:00,71.96,82.51,2.971,25.236,200.13,Running,88,0x00,GOOD,False
179573,M_053,2026-01-03 06:25:00,46.29,55.91,2.295,18.193,246.41,Running,86,0x00,GOOD,False
132282,M_007,2026-01-02 16:06:00,75.79,86.51,3.782,24.71,212.07,Running,89,0x00,GOOD,False
12666,M_016,2026-01-01 03:51:00,62.71,,2.399,31.08,173.7,Running,94,0x00,GOOD,False
22187,M_022,2026-01-01 06:44:00,76.45,117.26,2.964,19.5,271.58,Running,90,0x00,GOOD,False
130247,M_007,2026-01-02 15:29:00,85.36,78.83,5.285,26.433,169.48,Warning,72,0x02,BAD,False
53051,M_031,2026-01-01 16:05:00,63.46,70.93,3.598,37.287,125.31,Running,84,0x00,BAD,False
52081,M_051,2026-01-01 15:47:00,92.93,112.4,4.859,20.827,239.0,Running,85,0x00,GOOD,False
125862,M_022,2026-01-02 14:09:00,81.25,114.76,3.547,23.54,219.85,Running,84,0x00,GOOD,False
101362,M_052,2026-01-02 06:43:00,93.79,113.6,4.349,20.03,250.31,Running,76,0x00,BAD,False
46383,M_018,2026-01-01 14:04:00,75.57,117.27,4.428,20.605,252.22,Running,89,0x00,GOOD,False
53422,M_017,2026-01-01 16:12:00,93.24,116.49,4.885,21.273,242.57,Running,73,0x00,GOOD,False
103392,M_047,2026-01-02 07:20:00,70.72,89.28,,25.886,191.81,Running,79,0x00,GOOD,False
172922,M_002,2026-01-03 04:25:00,62.39,82.11,2.706,24.32,165.58,Running,85,0x00,GOOD,False
20348,M_053,2026-01-01 06:10:00,,53.67,2.337,17.58,298.04,Running,82,0x00,GOOD,False
17138,M_033,2026-01-01 05:12:00,70.55,77.71,4.276,28.518,166.06,Running,74,0x00,GOOD,False
37168,M_043,2026-01-01 11:16:00,71.24,82.56,5.149,24.162,227.92,Running,88,0x00,GOOD,False
32479,M_029,2026-01-01 09:51:00,61.36,70.12,2.975,34.013,120.29,Running,75,0x00,GOOD,False
29548,M_013,2026-01-01 08:58:00,80.13,116.3,4.293,23.075,247.78,Running,82,0x00,GOOD,False
73699,M_054,2026-01-01 22:20:00,63.86,66.45,2.317,36.167,130.03,Running,87,0x00,GOOD,False
95618,M_028,2026-01-02 04:59:00,80.25,112.68,5.715,20.59,233.67,Running,83,0x00,GOOD,False
20847,M_002,2026-01-01 06:20:00,72.72,75.24,3.106,26.412,178.49,Running,79,0x00,BAD,False
85747,M_002,2026-01-02 02:00:00,64.26,82.36,3.636,25.218,140.16,Running,81,0x00,GOOD,False
